ElectricStorage.size_kw,ElectricStorage.size_kwh,ElectricStorage.initial_capital_cost,ElectricUtility.lifecycle_emissions_tonnes_PM25,ElectricUtility.lifecycle_emissions_tonnes_SO2,ElectricUtility.lifecycle_emissions_tonnes_NOx,ElectricUtility.lifecycle_emissions_tonnes_CO2,ElectricTariff.lifecycle_fixed_cost_after_tax,ElectricTariff.lifecycle_energy_cost_after_tax,Site.total_renewable_energy_fraction,Site.annual_emissions_tonnes_PM25,PV.size_kw,PV.annual_energy_produced_kwh,PV.lcoe_per_kwh,PV.lifecycle_om_cost_after_tax,Financial.lcc,Financial.lifecycle_om_costs_after_tax,Financial.lifecycle_capital_costs_plus_om_after_tax,Financial.lifecycle_emissions_cost_health,Financial.lifecycle_outage_cost,Financial.initial_capital_costs_after_incentives,Financial.lifecycle_storage_capital_costs,Financial.lifecycle_om_costs_before_tax,Financial.lifecycle_emissions_cost_climate,Financial.lifecycle_fuel_costs_after_tax,Financial.lifecycle_capital_costs,Financial.replacements_future_cost_after_tax,Financial.developer_om_and_replacement_present_cost_after_tax
144.15,198.83,149867.5,2.35,25.11,25.11,36931.94,50593.04,1666454.33,0.194933,0.11,466.3586,590449.46,0.0906,235124.0,4010702.9272,235123.9594,653396.4487,66.62,0.0,377137.7853,150940.1845,293904.9493,1238810.77,0.0,418272.4892,112040.5748,276258.6633
144.2,198.9,149920.0,2.35,25.12,25.12,36944.67,50593.04,1667028.97,0.194933,0.11,466.5194,590653.56,0.0906,235205.0,4012068.4823,235205.0366,653621.7578,66.65,0.0,377267.8328,150992.2329,294006.2958,1239237.94,0.0,418416.7211,112079.2095,276353.925
144.25,198.96,149967.5,2.35,25.13,25.13,36957.41,50593.04,1667603.61,0.194933,0.11,466.6802,590856.73,0.0906,235286.0,4013434.0375,235286.1139,653847.0669,66.67,0.0,377397.8803,151044.2812,294107.6423,1239665.12,0.0,418560.953,112117.8442,276449.1866
144.3,199.03,150020.0,2.35,25.14,25.14,36970.14,50593.04,1668178.25,0.194933,0.11,466.841,591059.9,0.0906,235367.0,4014799.5926,235367.1911,654072.376,66.69,0.0,377527.9279,151096.3295,294208.9889,1240092.3,0.0,418705.1849,112156.4788,276544.4482
144.35,199.1,150072.5,2.35,25.15,25.15,36982.88,50593.04,1668752.89,0.194933,0.11,467.0018,591264.0,0.0906,235448.0,4016165.1477,235448.2683,654297.6851,66.71,0.0,377657.9754,151148.3779,294310.3354,1240519.47,0.0,418849.4168,112195.1135,276639.7098
144.4,199.17,150125.0,2.35,25.15,25.15,36995.61,50593.04,1669327.53,0.194933,0.11,467.1626,591467.17,0.0906,235529.0,4017530.7029,235529.3456,654522.9943,66.74,0.0,377788.0229,151200.4262,294411.6819,1240946.65,0.0,418993.6487,112233.7482,276734.9714
144.45,199.24,150177.5,2.35,25.16,25.16,37008.35,50593.04,1669902.17,0.194933,0.11,467.3234,591671.27,0.0906,235610.0,4018896.258,235610.4228,654748.3034,66.76,0.0,377918.0704,151252.4746,294513.0285,1241373.82,0.0,419137.8806,112272.3829,276830.233
144.5,199.31,150230.0,2.35,25.17,25.17,37021.08,50593.04,1670476.81,0.194933,0.11,467.4843,591874.44,0.0906,235692.0,4020261.8131,235691.5,654973.6125,66.78,0.0,378048.1179,151304.5229,294614.375,1241801.0,0.0,419282.1125,112311.0176,276925.4946
144.55,199.38,150282.5,2.35,25.18,25.18,37033.82,50593.04,1671051.45,0.194933,0.11,467.6451,592078.54,0.0906,235773.0,4021627.3683,235772.5772,655198.9216,66.81,0.0,378178.1654,151356.5712,294715.7216,1242228.18,0.0,419426.3444,112349.6523,277020.7562
144.6,199.44,150330.0,2.35,25.19,25.19,37046.55,50593.04,1671626.09,0.194933,0.11,467.8059,592281.71,0.0906,235854.0,4022992.9234,235853.6545,655424.2307,66.83,0.0,378308.2129,151408.6196,294817.0681,1242655.35,0.0,419570.5763,112388.2869,277116.0178
103.94,143.36,108059.0,1.69,18.11,18.11,26629.2,50593.04,1201571.04,0.194933,0.08,336.2606,425734.83,0.0906,169532.0,2905968.8242,169532.4825,471121.3704,48.04,0.0,271929.348,108833.0779,211915.6031,893225.28,0.0,301588.8879,80785.1179,199192.0224
144.65,199.51,150382.5,2.36,25.2,25.2,37059.29,50593.04,1672200.73,0.194933,0.11,467.9667,592485.81,0.0906,235935.0,4024358.4785,235934.7317,655649.5399,66.85,0.0,378438.2604,151460.6679,294918.4146,1243082.53,0.0,419714.8082,112426.9216,277211.2794
144.7,199.58,150435.0,2.36,25.21,25.21,37072.03,50593.04,1672775.37,0.194933,0.11,468.1275,592688.97,0.0906,236016.0,4025724.0337,236015.8089,655874.849,66.88,0.0,378568.308,151512.7163,295019.7612,1243509.71,0.0,419859.0401,112465.5563,277306.541
144.75,199.65,150487.5,2.36,25.21,25.21,37084.76,50593.04,1673350.01,0.194933,0.11,468.2883,592893.08,0.0906,236097.0,4027089.5888,236096.8862,656100.1581,66.9,0.0,378698.3555,151564.7646,295121.1077,1243936.88,0.0,420003.272,112504.191,277401.8026
144.8,199.72,150540.0,2.36,25.22,25.22,37097.5,50593.04,1673924.65,0.194933,0.11,468.4491,593096.24,0.0906,236178.0,4028455.1439,236177.9634,656325.4672,66.92,0.0,378828.403,151616.8129,295222.4542,1244364.06,0.0,420147.5038,112542.8257,277497.0642
144.85,199.79,150592.5,2.36,25.23,25.23,37110.23,50593.04,1674499.29,0.194933,0.11,468.6099,593300.35,0.0906,236259.0,4029820.6991,236259.0406,656550.7763,66.94,0.0,378958.4505,151668.8613,295323.8008,1244791.23,0.0,420291.7357,112581.4603,277592.3259
144.9,199.86,150645.0,2.36,25.24,25.24,37122.97,50593.04,1675073.92,0.194933,0.11,468.7708,593503.51,0.0906,236340.0,4031186.2542,236340.1178,656776.0855,66.97,0.0,379088.498,151720.9096,295425.1473,1245218.41,0.0,420435.9676,112620.095,277687.5875
144.95,199.92,150692.5,2.36,25.25,25.25,37135.7,50593.04,1675648.56,0.194933,0.11,468.9316,593707.62,0.0906,236421.0,4032551.8093,236421.1951,657001.3946,66.99,0.0,379218.5455,151772.958,295526.4938,1245645.59,0.0,420580.1995,112658.7297,277782.8491
145.0,199.99,150745.0,2.36,25.26,25.26,37148.44,50593.04,1676223.2,0.194933,0.11,469.0924,593910.78,0.0906,236502.0,4033917.3645,236502.2723,657226.7037,67.01,0.0,379348.593,151825.0063,295627.8404,1246072.76,0.0,420724.4314,112697.3644,277878.1107
145.05,200.06,150797.5,2.36,25.27,25.27,37161.17,50593.04,1676797.84,0.194933,0.11,469.2532,594113.95,0.0906,236583.0,4035282.9196,236583.3495,657452.0128,67.04,0.0,379478.6405,151877.0546,295729.1869,1246499.94,0.0,420868.6633,112735.9991,277973.3723
145.1,200.13,150850.0,2.36,25.28,25.28,37173.91,50593.04,1677372.48,0.194933,0.11,469.414,594318.05,0.0906,236664.0,4036648.4747,236664.4267,657677.3219,67.06,0.0,379608.6881,151929.103,295830.5334,1246927.11,0.0,421012.8952,112774.6337,278068.6339
103.99,143.43,108111.5,1.69,18.11,18.11,26641.94,50593.04,1202145.68,0.194933,0.08,336.4214,425938.0,0.0906,169614.0,2907334.3793,169613.5597,471346.6795,48.06,0.0,272059.3955,108885.1262,212016.9496,893652.46,0.0,301733.1198,80823.7526,199287.284
145.15,200.2,150902.5,2.36,25.28,25.28,37186.64,50593.04,1677947.12,0.194933,0.11,469.5748,594521.22,0.0906,236746.0,4038014.0299,236745.504,657902.6311,67.08,0.0,379738.7356,151981.1513,295931.88,1247354.29,0.0,421157.1271,112813.2684,278163.8955
145.2,200.27,150955.0,2.36,25.29,25.29,37199.38,50593.04,1678521.76,0.194933,0.11,469.7356,594725.32,0.0906,236827.0,4039379.585,236826.5812,658127.9402,67.11,0.0,379868.7831,152033.1997,296033.2265,1247781.47,0.0,421301.359,112851.9031,278259.1571
145.25,200.34,151007.5,2.36,25.3,25.3,37212.11,50593.04,1679096.4,0.194933,0.11,469.8965,594928.49,0.0906,236908.0,4040745.1401,236907.6584,658353.2493,67.13,0.0,379998.8306,152085.248,296134.573,1248208.64,0.0,421445.5909,112890.5378,278354.4187
145.3,200.4,151055.0,2.37,25.31,25.31,37224.85,50593.04,1679671.04,0.194933,0.11,470.0573,595132.59,0.0906,236989.0,4042110.6953,236988.7357,658578.5584,67.15,0.0,380128.8781,152137.2963,296235.9196,1248635.82,0.0,421589.8228,112929.1725,278449.6803
145.35,200.47,151107.5,2.37,25.32,25.32,37237.58,50593.04,1680245.68,0.194933,0.11,470.2181,595335.76,0.0906,237070.0,4043476.2504,237069.8129,658803.8675,67.17,0.0,380258.9256,152189.3447,296337.2661,1249062.99,0.0,421734.0547,112967.8071,278544.9419
145.4,200.54,151160.0,2.37,25.33,25.33,37250.32,50593.04,1680820.32,0.194933,0.11,470.3789,595539.86,0.0906,237151.0,4044841.8055,237150.8901,659029.1767,67.2,0.0,380388.9731,152241.393,296438.6126,1249490.17,0.0,421878.2866,113006.4418,278640.2035
145.45,200.61,151212.5,2.37,25.34,25.34,37263.05,50593.04,1681394.96,0.194933,0.11,470.5397,595743.02,0.0906,237232.0,4046207.3607,237231.9673,659254.4858,67.22,0.0,380519.0206,152293.4414,296539.9592,1249917.35,0.0,422022.5185,113045.0765,278735.4652
145.49,200.68,151261.5,2.37,25.34,25.34,37275.79,50593.04,1681969.6,0.194933,0.11,470.7005,595947.13,0.0906,237313.0,4047572.9158,237313.0446,659479.7949,67.24,0.0,380649.0681,152345.4897,296641.3057,1250344.52,0.0,422166.7503,113083.7112,278830.7268
145.54,200.75,151314.0,2.37,25.35,25.35,37288.52,50593.04,1682544.24,0.194933,0.11,470.8613,596150.29,0.0906,237394.0,4048938.4709,237394.1218,659705.104,67.27,0.0,380779.1157,152397.538,296742.6522,1250771.7,0.0,422310.9822,113122.3459,278925.9884
145.59,200.82,151366.5,2.37,25.36,25.36,37301.26,50593.04,1683118.88,0.194933,0.11,471.0221,596354.4,0.0906,237475.0,4050304.0261,237475.199,659930.4131,67.29,0.0,380909.1632,152449.5864,296843.9988,1251198.88,0.0,422455.2141,113160.9806,279021.25
104.04,143.5,108164.0,1.69,18.12,18.12,26654.67,50593.04,1202720.32,0.194933,0.08,336.5822,426142.1,0.0906,169695.0,2908699.9345,169694.6369,471571.9886,48.08,0.0,272189.443,108937.1746,212118.2962,894079.63,0.0,301877.3517,80862.3873,199382.5456
145.64,200.88,151414.0,2.37,25.37,25.37,37313.99,50593.04,1683693.52,0.194933,0.11,471.183,596557.56,0.0906,237556.0,4051669.5812,237556.2762,660155.7223,67.31,0.0,381039.2107,152501.6347,296945.3453,1251626.05,0.0,422599.446,113199.6152,279116.5116
145.69,200.95,151466.5,2.37,25.38,25.38,37326.73,50593.04,1684268.16,0.194933,0.11,471.3438,596761.67,0.0906,237637.0,4053035.1363,237637.3535,660381.0314,67.33,0.0,381169.2582,152553.683,297046.6918,1252053.23,0.0,422743.6779,113238.2499,279211.7732
145.74,201.02,151519.0,2.37,25.39,25.39,37339.46,50593.04,1684842.79,0.194933,0.11,471.5046,596964.83,0.0906,237718.0,4054400.6915,237718.4307,660606.3405,67.36,0.0,381299.3057,152605.7314,297148.0384,1252480.4,0.0,422887.9098,113276.8846,279307.0348
145.79,201.09,151571.5,2.37,25.4,25.4,37352.2,50593.04,1685417.43,0.194933,0.11,471.6654,597168.0,0.0906,237800.0,4055766.2466,237799.5079,660831.6496,67.38,0.0,381429.3532,152657.7797,297249.3849,1252907.58,0.0,423032.1417,113315.5193,279402.2964
145.84,201.16,151624.0,2.37,25.4,25.4,37364.93,50593.04,1685992.07,0.194933,0.11,471.8262,597372.1,0.0906,237881.0,4057131.8017,237880.5852,661056.9588,67.4,0.0,381559.4007,152709.8281,297350.7314,1253334.76,0.0,423176.3736,113354.154,279497.558
145.89,201.23,151676.5,2.38,25.41,25.41,37377.67,50593.04,1686566.71,0.194933,0.11,471.987,597575.27,0.0906,237962.0,4058497.3569,237961.6624,661282.2679,67.43,0.0,381689.4482,152761.8764,297452.078,1253761.93,0.0,423320.6055,113392.7886,279592.8196
145.94,201.3,151729.0,2.38,25.42,25.42,37390.4,50593.04,1687141.35,0.194933,0.11,472.1478,597779.37,0.0906,238043.0,4059862.912,238042.7396,661507.577,67.45,0.0,381819.4958,152813.9247,297553.4245,1254189.11,0.0,423464.8374,113431.4233,279688.0812
145.99,201.36,151776.5,2.38,25.43,25.43,37403.14,50593.04,1687715.99,0.194933,0.11,472.3087,597982.54,0.0906,238124.0,4061228.4671,238123.8168,661732.8861,67.47,0.0,381949.5433,152865.9731,297654.771,1254616.28,0.0,423609.0693,113470.058,279783.3428
146.04,201.43,151829.0,2.38,25.44,25.44,37415.87,50593.04,1688290.63,0.194933,0.11,472.4695,598186.64,0.0906,238205.0,4062594.0223,238204.8941,661958.1952,67.5,0.0,382079.5908,152918.0214,297756.1176,1255043.46,0.0,423753.3012,113508.6927,279878.6044
146.09,201.5,151881.5,2.38,25.45,25.45,37428.61,50593.04,1688865.27,0.194933,0.11,472.6303,598389.81,0.0906,238286.0,4063959.5774,238285.9713,662183.5044,67.52,0.0,382209.6383,152970.0698,297857.4641,1255470.64,0.0,423897.5331,113547.3274,279973.8661
104.09,143.57,108216.5,1.69,18.13,18.13,26667.41,50593.04,1203294.96,0.194933,0.08,336.743,426345.27,0.0906,169776.0,2910065.4896,169775.7141,471797.2978,48.11,0.0,272319.4905,108989.2229,212219.6427,894506.81,0.0,302021.5836,80901.0219,199477.8073
146.14,201.57,151934.0,2.38,25.46,25.46,37441.34,50593.04,1689439.91,0.194933,0.11,472.7911,598593.91,0.0906,238367.0,4065325.1325,238367.0485,662408.8135,67.54,0.0,382339.6858,153022.1181,297958.8106,1255897.81,0.0,424041.765,113585.962,280069.1277
146.19,201.64,151986.5,2.38,25.47,25.47,37454.08,50593.04,1690014.55,0.194933,0.11,472.9519,598797.08,0.0906,238448.0,4066690.6877,238448.1257,662634.1226,67.56,0.0,382469.7333,153074.1664,298060.1572,1256324.99,0.0,424185.9968,113624.5967,280164.3893
146.24,201.71,152039.0,2.38,25.47,25.47,37466.81,50593.04,1690589.19,0.194933,0.11,473.1127,599001.18,0.0906,238529.0,4068056.2428,238529.203,662859.4317,67.59,0.0,382599.7808,153126.2148,298161.5037,1256752.17,0.0,424330.2287,113663.2314,280259.6509
146.29,201.78,152091.5,2.38,25.48,25.48,37479.55,50593.04,1691163.83,0.194933,0.11,473.2735,599204.34,0.0906,238610.0,4069421.7979,238610.2802,663084.7408,67.61,0.0,382729.8283,153178.2631,298262.8503,1257179.34,0.0,424474.4606,113701.8661,280354.9125
146.34,201.84,152139.0,2.38,25.49,25.49,37492.29,50593.04,1691738.47,0.194933,0.11,473.4343,599408.45,0.0906,238691.0,4070787.3531,238691.3574,663310.05,67.63,0.0,382859.8759,153230.3115,298364.1968,1257606.52,0.0,424618.6925,113740.5008,280450.1741
146.39,201.91,152191.5,2.38,25.5,25.5,37505.02,50593.04,1692313.11,0.194933,0.11,473.5952,599611.61,0.0906,238772.0,4072152.9082,238772.4347,663535.3591,67.66,0.0,382989.9234,153282.3598,298465.5433,1258033.69,0.0,424762.9244,113779.1354,280545.4357
146.44,201.98,152244.0,2.38,25.51,25.51,37517.76,50593.04,1692887.75,0.194933,0.11,473.756,599815.72,0.0906,238854.0,4073518.4633,238853.5119,663760.6682,67.68,0.0,383119.9709,153334.4081,298566.8899,1258460.87,0.0,424907.1563,113817.7701,280640.6973
146.49,202.05,152296.5,2.38,25.52,25.52,37530.49,50593.04,1693462.39,0.194933,0.11,473.9168,600018.88,0.0906,238935.0,4074884.0185,238934.5891,663985.9773,67.7,0.0,383250.0184,153386.4565,298668.2364,1258888.05,0.0,425051.3882,113856.4048,280735.9589
146.54,202.12,152349.0,2.39,25.53,25.53,37543.23,50593.04,1694037.03,0.194933,0.11,474.0776,600222.05,0.0906,239016.0,4076249.5736,239015.6663,664211.2864,67.73,0.0,383380.0659,153438.5048,298769.5829,1259315.22,0.0,425195.6201,113895.0395,280831.2205
146.59,202.19,152401.5,2.39,25.53,25.53,37555.96,50593.04,1694611.67,0.194933,0.11,474.2384,600426.15,0.0906,239097.0,4077615.1287,239096.7436,664436.5956,67.75,0.0,383510.1134,153490.5532,298870.9295,1259742.4,0.0,425339.852,113933.6742,280926.4821
104.14,143.64,108269.0,1.7,18.14,18.14,26680.14,50593.04,1203869.6,0.194933,0.08,336.9039,426548.44,0.0906,169857.0,2911431.0447,169856.7914,472022.6069,48.13,0.0,272449.538,109041.2712,212320.9892,894933.99,0.0,302165.8155,80939.6566,199573.0689
146.64,202.26,152454.0,2.39,25.54,25.54,37568.7,50593.04,1695186.3,0.194933,0.11,474.3992,600629.32,0.0906,239178.0,4078980.6839,239177.8208,664661.9047,67.77,0.0,383640.1609,153542.6015,298972.276,1260169.57,0.0,425484.0839,113972.3089,281021.7437
146.69,202.32,152501.5,2.39,25.55,25.55,37581.43,50593.04,1695760.94,0.194933,0.11,474.56,600833.42,0.0906,239259.0,4080346.239,239258.898,664887.2138,67.79,0.0,383770.2084,153594.6498,299073.6225,1260596.75,0.0,425628.3158,114010.9435,281117.0054
146.74,202.39,152554.0,2.39,25.56,25.56,37594.17,50593.04,1696335.58,0.194933,0.11,474.7209,601036.59,0.0906,239340.0,4081711.7941,239339.9752,665112.5229,67.82,0.0,383900.256,153646.6982,299174.9691,1261023.93,0.0,425772.5477,114049.5782,281212.267
146.79,202.46,152606.5,2.39,25.57,25.57,37606.9,50593.04,1696910.22,0.194933,0.11,474.8817,601240.69,0.0906,239421.0,4083077.3493,239421.0525,665337.832,67.84,0.0,384030.3035,153698.7465,299276.3156,1261451.1,0.0,425916.7796,114088.2129,281307.5286
146.84,202.53,152659.0,2.39,25.58,25.58,37619.64,50593.04,1697484.86,0.194933,0.11,475.0425,601443.86,0.0906,239502.0,4084442.9044,239502.1297,665563.1412,67.86,0.0,384160.351,153750.7949,299377.6621,1261878.28,0.0,426061.0115,114126.8476,281402.7902
146.89,202.6,152711.5,2.39,25.59,25.59,37632.37,50593.04,1698059.5,0.194933,0.11,475.2033,601647.96,0.0906,239583.0,4085808.4595,239583.2069,665788.4503,67.89,0.0,384290.3985,153802.8432,299479.0087,1262305.45,0.0,426205.2433,114165.4823,281498.0518
146.94,202.67,152764.0,2.39,25.6,25.6,37645.11,50593.04,1698634.14,0.194933,0.11,475.3641,601851.13,0.0906,239664.0,4087174.0147,239664.2842,666013.7594,67.91,0.0,384420.446,153854.8915,299580.3552,1262732.63,0.0,426349.4752,114204.1169,281593.3134
146.99,202.74,152816.5,2.39,25.6,25.6,37657.84,50593.04,1699208.78,0.194933,0.11,475.5249,602055.23,0.0906,239745.0,4088539.5698,239745.3614,666239.0685,67.93,0.0,384550.4935,153906.9399,299681.7017,1263159.81,0.0,426493.7071,114242.7516,281688.575
147.04,202.8,152864.0,2.39,25.61,25.61,37670.58,50593.04,1699783.42,0.194933,0.11,475.6857,602258.4,0.0906,239826.0,4089905.1249,239826.4386,666464.3776,67.96,0.0,384680.541,153958.9882,299783.0483,1263586.98,0.0,426637.939,114281.3863,281783.8366
147.09,202.87,152916.5,2.39,25.62,25.62,37683.31,50593.04,1700358.06,0.194933,0.11,475.8465,602462.5,0.0906,239908.0,4091270.6801,239907.5158,666689.6868,67.98,0.0,384810.5885,154011.0366,299884.3948,1264014.16,0.0,426782.1709,114320.021,281879.0982
104.19,143.7,108316.5,1.7,18.15,18.15,26692.88,50593.04,1204444.24,0.194933,0.08,337.0647,426752.54,0.0906,169938.0,2912796.5999,169937.8686,472247.916,48.15,0.0,272579.5855,109093.3196,212422.3358,895361.16,0.0,302310.0474,80978.2913,199668.3305
147.14,202.94,152969.0,2.4,25.63,25.63,37696.05,50593.04,1700932.7,0.194933,0.11,476.0074,602665.66,0.0906,239989.0,4092636.2352,239988.5931,666914.9959,68.0,0.0,384940.636,154063.0849,299985.7413,1264441.34,0.0,426926.4028,114358.6557,281974.3598
147.19,203.01,153021.5,2.4,25.64,25.64,37708.78,50593.04,1701507.34,0.194933,0.11,476.1682,602869.77,0.0906,240070.0,4094001.7903,240069.6703,667140.305,68.02,0.0,385070.6836,154115.1332,300087.0879,1264868.51,0.0,427070.6347,114397.2903,282069.6214
147.23,203.08,153070.5,2.4,25.65,25.65,37721.52,50593.04,1702081.98,0.194933,0.11,476.329,603072.93,0.0906,240151.0,4095367.3455,240150.7475,667365.6141,68.05,0.0,385200.7311,154167.1816,300188.4344,1265295.69,0.0,427214.8666,114435.925,282164.883
147.28,203.15,153123.0,2.4,25.66,25.66,37734.25,50593.04,1702656.62,0.194933,0.11,476.4898,603276.1,0.0906,240232.0,4096732.9006,240231.8247,667590.9232,68.07,0.0,385330.7786,154219.2299,300289.7809,1265722.86,0.0,427359.0985,114474.5597,282260.1447
147.33,203.22,153175.5,2.4,25.66,25.66,37746.99,50593.04,1703231.26,0.194933,0.11,476.6506,603480.2,0.0906,240313.0,4098098.4557,240312.902,667816.2324,68.09,0.0,385460.8261,154271.2783,300391.1275,1266150.04,0.0,427503.3304,114513.1944,282355.4063
147.38,203.28,153223.0,2.4,25.67,25.67,37759.72,50593.04,1703805.9,0.194933,0.11,476.8114,603683.37,0.0906,240394.0,4099464.0109,240393.9792,668041.5415,68.12,0.0,385590.8736,154323.3266,300492.474,1266577.22,0.0,427647.5623,114551.8291,282450.6679
147.43,203.35,153275.5,2.4,25.68,25.68,37772.46,50593.04,1704380.54,0.194933,0.11,476.9722,603887.47,0.0906,240475.0,4100829.566,240475.0564,668266.8506,68.14,0.0,385720.9211,154375.3749,300593.8205,1267004.39,0.0,427791.7942,114590.4638,282545.9295
147.48,203.42,153328.0,2.4,25.69,25.69,37785.19,50593.04,1704955.17,0.194933,0.11,477.1331,604090.64,0.0906,240556.0,4102195.1211,240556.1337,668492.1597,68.16,0.0,385850.9686,154427.4233,300695.1671,1267431.57,0.0,427936.0261,114629.0984,282641.1911
147.53,203.49,153380.5,2.4,25.7,25.7,37797.93,50593.04,1705529.81,0.194933,0.11,477.2939,604294.74,0.0906,240637.0,4103560.6763,240637.2109,668717.4688,68.18,0.0,385981.0161,154479.4716,300796.5136,1267858.74,0.0,428080.258,114667.7331,282736.4527
147.58,203.56,153433.0,2.4,25.71,25.71,37810.66,50593.04,1706104.45,0.194933,0.11,477.4547,604497.91,0.0906,240718.0,4104926.2314,240718.2881,668942.778,68.21,0.0,386111.0637,154531.52,300897.8601,1268285.92,0.0,428224.4898,114706.3678,282831.7143
104.24,143.77,108369.0,1.7,18.16,18.16,26705.61,50593.04,1205018.87,0.194933,0.08,337.2255,426955.71,0.0906,170019.0,2914162.155,170018.9458,472473.2251,48.18,0.0,272709.633,109145.3679,212523.6823,895788.34,0.0,302454.2793,81016.926,199763.5921
147.63,203.63,153485.5,2.4,25.72,25.72,37823.4,50593.04,1706679.09,0.194933,0.11,477.6155,604702.01,0.0906,240799.0,4106291.7865,240799.3653,669168.0871,68.23,0.0,386241.1112,154583.5683,300999.2067,1268713.1,0.0,428368.7217,114745.0025,282926.9759
147.68,203.7,153538.0,2.4,25.73,25.73,37836.13,50593.04,1707253.73,0.194933,0.11,477.7763,604905.18,0.0906,240880.0,4107657.3417,240880.4426,669393.3962,68.25,0.0,386371.1587,154635.6166,301100.5532,1269140.27,0.0,428512.9536,114783.6372,283022.2375
147.73,203.76,153585.5,2.41,25.73,25.73,37848.87,50593.04,1707828.37,0.194933,0.11,477.9371,605109.28,0.0906,240962.0,4109022.8968,240961.5198,669618.7053,68.28,0.0,386501.2062,154687.665,301201.8997,1269567.45,0.0,428657.1855,114822.2718,283117.4991
147.78,203.83,153638.0,2.41,25.74,25.74,37861.6,50593.04,1708403.01,0.194933,0.11,478.0979,605312.45,0.0906,241043.0,4110388.4519,241042.597,669844.0144,68.3,0.0,386631.2537,154739.7133,301303.2463,1269994.63,0.0,428801.4174,114860.9065,283212.7607
147.83,203.9,153690.5,2.41,25.75,25.75,37874.34,50593.04,1708977.65,0.194933,0.11,478.2587,605516.55,0.0906,241124.0,4111754.0071,241123.6742,670069.3236,68.32,0.0,386761.3012,154791.7616,301404.5928,1270421.8,0.0,428945.6493,114899.5412,283308.0223
147.88,203.97,153743.0,2.41,25.76,25.76,37887.07,50593.04,1709552.29,0.194933,0.11,478.4196,605719.71,0.0906,241205.0,4113119.5622,241204.7515,670294.6327,68.35,0.0,386891.3487,154843.81,301505.9393,1270848.98,0.0,429089.8812,114938.1759,283403.2839
147.93,204.04,153795.5,2.41,25.77,25.77,37899.81,50593.04,1710126.93,0.194933,0.11,478.5804,605923.82,0.0906,241286.0,4114485.1173,241285.8287,670519.9418,68.37,0.0,387021.3962,154895.8583,301607.2859,1271276.15,0.0,429234.1131,114976.8106,283498.5456
147.98,204.11,153848.0,2.41,25.78,25.78,37912.55,50593.04,1710701.57,0.194933,0.11,478.7412,606126.98,0.0906,241367.0,4115850.6725,241366.9059,670745.2509,68.39,0.0,387151.4438,154947.9067,301708.6324,1271703.33,0.0,429378.345,115015.4452,283593.8072
148.03,204.18,153900.5,2.41,25.79,25.79,37925.28,50593.04,1711276.21,0.194933,0.11,478.902,606330.15,0.0906,241448.0,4117216.2276,241447.9832,670970.56,68.41,0.0,387281.4913,154999.955,301809.9789,1272130.51,0.0,429522.5769,115054.0799,283689.0688
148.08,204.24,153948.0,2.41,25.79,25.79,37938.02,50593.04,1711850.85,0.194933,0.11,479.0628,606534.25,0.0906,241529.0,4118581.7827,241529.0604,671195.8692,68.44,0.0,387411.5388,155052.0033,301911.3255,1272557.68,0.0,429666.8088,115092.7146,283784.3304
